Attribute,Description,Valid Values,DependsOn,Properties,Required,Parent,DependsOn Component,Source,Validation Rules,columnType,module
pcrCycles,Number of PCR cycles to amplify transposased DNA fragments,,,,False,ManifestColumn,,sage.annotations-experimentalData.pcrCycles-0.0.2,,integer,sequencing
