Attribute,Description,Valid Values,DependsOn,Properties,Required,Parent,DependsOn Component,Source,Validation Rules,columnType,module
maximumNucleusDiameterPixels,The maximum possible diameter of a nucleus detected in pixels. The segmentation model ensures that nuclei overlapping tile boundaries are detected without being truncated.,,,,FALSE,ManifestColumn,,https://cf.10xgenomics.com/samples/spatial-exp/4.0.1/Visium_HD_Human_Ovarian_Cancer_FF/Visium_HD_Human_Ovarian_Cancer_FF_web_summary.html,,number,spatial
