Attribute,Description,Valid Values,DependsOn,Properties,Required,Parent,DependsOn Component,Source,Validation Rules,columnType,module
medianTranscriptsPerCell,The median number of high-quality (Q >= 20) transcripts per cell. Cells with zero transcripts are excluded from the calculation.,,,,FALSE,ManifestColumn,,https://cf.10xgenomics.com/samples/xenium/4.0.0/Xenium_V1_Human_Kidney_FFPE_Protein_updated/Xenium_V1_Human_Kidney_FFPE_Protein_updated_analysis_summary.html,,number,spatial
