Attribute,Description,Valid Values,DependsOn,Properties,Required,Parent,DependsOn Component,Source,Validation Rules,columnType,module
spatialLibraryConstructionMethod,10x Genomics Visium product or workflow used to construct the spatial library.,"Visium Spatial Gene Expression, Visium CytAssist Spatial Gene Expression, Visium CytAssist Spatial Gene and Protein Expression, Visium HD 3′ Gene Expression",,,FALSE,ManifestColumn,,https://www.10xgenomics.com/support/spatial-gene-expression,,string,spatial
